borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,building_age
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8623,29,A2,244-35 86 ROAD,11426,1,0,1,3515.0,1080.0,1950,1,A2,540000.0,2016-10-24,66
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8624,31,A0,244-19 87TH AVENUE,11426,1,0,1,4650.0,1251.0,1955,1,A0,590000.0,2017-02-06,62
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8626,83,A2,246-11 87 AVENUE,11426,1,0,1,4000.0,1080.0,1945,1,A2,565000.0,2016-12-12,71
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8629,1,A1,86-37 247TH   STREET,11426,1,0,1,6000.0,2130.0,1975,1,A1,840000.0,2017-04-06,42
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8629,21,A2,86-03 247TH   STREET,11426,1,0,1,4000.0,1131.0,1950,1,A2,590000.0,2016-12-09,66
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8631,32,A1,86-18 250TH   STREET,11426,1,0,1,3667.0,1144.0,1940,1,A1,669000.0,2017-06-26,77
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8633,1,A0,86-45 251ST   STREET,11426,1,0,1,4000.0,1107.0,1945,1,A0,555000.0,2016-11-29,71
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8633,10,A1,86-25 251ST   STREET,11426,1,0,1,4000.0,1008.0,1940,1,A1,595000.0,2016-11-23,76
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8633,19,A2,86-07 251ST   STREET,11426,1,0,1,5500.0,1105.0,1945,1,A2,458500.0,2017-05-26,72
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8638,28,A5,244-36 88TH AVENUE,11426,1,0,1,1541.0,1224.0,1965,1,A5,500000.0,2017-02-28,52
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8638,29,A5,244-42 88TH   AVENUE,11426,1,0,1,1920.0,1224.0,1965,1,A5,485000.0,2016-11-08,51
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8639,1,A1,88-19 COMMONWEALTH BLVD,11426,1,0,1,3510.0,1455.0,1925,1,A1,628000.0,2017-06-06,92
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8641,17,A1,248-10 87TH   AVENUE,11426,1,0,1,4000.0,1692.0,1935,1,A1,679000.0,2017-01-31,82
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8641,21,A1,248-18 87TH   AVENUE,11426,1,0,1,4000.0,1485.0,1935,1,A1,575000.0,2017-07-25,82
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8643,8,A2,87-37 250TH STREET,11426,1,0,1,4000.0,1144.0,1950,1,A2,580000.0,2016-11-10,66
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8643,22,A1,250-02 87TH   AVENUE,11426,1,0,1,2100.0,1360.0,1925,1,A1,724000.0,2017-08-08,92
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8643,22,A1,250-02 87TH   AVENUE,11426,1,0,1,2100.0,1360.0,1925,1,A1,450000.0,2016-12-29,91
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8643,45,A1,87-36 251ST STREET,11426,1,0,1,4000.0,1485.0,1940,1,A1,645000.0,2017-08-11,77
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8645,1,A1,87-49 252ND   STREET,11426,1,0,1,4000.0,1280.0,1930,1,A1,550000.0,2017-06-21,87
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8646,33,A1,87-10 254TH   STREET,11426,1,0,1,3000.0,1361.0,1930,1,A1,440000.0,2016-12-21,86
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8647,26,A5,254-14 87TH AVENUE,11426,1,0,1,3125.0,896.0,1950,1,A5,388500.0,2017-06-06,67
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8651,29,A2,244-50 88TH   ROAD,11426,1,0,1,3300.0,942.0,1930,1,A2,450000.0,2016-09-12,86
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8656,15,A1,244-20 89TH AVENUE,11426,1,0,1,2787.0,1692.0,1920,1,A1,600000.0,2016-10-07,96
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8662,12,A1,247-14 90TH   AVENUE,11426,1,0,1,2500.0,1552.0,1930,1,A1,480000.0,2016-12-01,86
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8662,15,A1,247-22 90TH   AVENUE,11426,1,0,1,2500.0,1552.0,1930,1,A1,580000.0,2017-06-27,87
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8662,76,A1,247-21 91 AVENUE,11426,1,0,1,5303.0,1512.0,1930,1,A1,543000.0,2016-12-27,86
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8663,63,A1,247-23 90TH   AVENUE,11426,1,0,1,2400.0,1568.0,1930,1,A1,400000.0,2016-09-26,86
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8663,68,A1,247-11 90TH   AVENUE,11426,1,0,1,2400.0,1568.0,1930,1,A1,510000.0,2016-12-27,86
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8665,26,A1,248-40 88TH   DRIVE,11426,1,0,1,3000.0,1656.0,1925,1,A1,505000.0,2016-09-15,91
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8665,28,A1,248-46 88 DRIVE,11426,1,0,1,3000.0,1428.0,1925,1,A1,315000.0,2017-08-07,92
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8665,43,A1,88-32 249TH   STREET,11426,1,0,1,3086.0,1456.0,1925,1,A1,490000.0,2017-03-16,92
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8666,22,A1,88-29 249TH STREET,11426,1,0,1,5400.0,1630.0,1920,1,A1,630000.0,2016-12-16,96
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8668,15,A1,250-16 87TH   DRIVE,11426,1,0,1,4000.0,1364.0,1935,1,A1,687500.0,2017-08-04,82
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8668,17,A1,250-20 87TH   DRIVE,11426,1,0,1,4000.0,1485.0,1935,1,A1,699000.0,2017-06-19,82
4,BELLEROSE,01 ONE FAMILY DWELLINGS                    ,1,8668,172,A1,249-27 88TH ROAD,11426,1,0,1,3329.0,1287.0,2006,1,A1,290000.0,2017-05-12,11
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7899,25,B2,80-30 244TH   STREET,11426,2,0,2,5684.0,1369.0,1945,1,B2,730000.0,2016-12-08,71
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7909,26,B3,83-17 241ST   STREET,11426,2,0,2,4000.0,1575.0,1950,1,B3,540000.0,2016-09-07,66
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7910,13,B9,83-43 242 STREET,11426,2,0,2,6000.0,1582.0,1945,1,B9,835000.0,2017-07-17,72
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7958,6,B2,239-13 86TH   AVENUE,11426,2,0,2,2891.0,1772.0,2004,1,B2,675000.0,2016-11-18,12
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7959,4,B3,86-42 241ST   STREET,11426,2,0,2,3100.0,2060.0,1935,1,B3,840000.0,2017-04-21,82
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7978,30,B3,88-01 239TH   STREET,11426,2,0,2,5100.0,1580.0,1920,1,B3,650000.0,2017-05-26,97
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7985,22,B3,89-09 237TH STREET,11426,2,0,2,3000.0,1606.0,1925,1,B3,490000.0,2016-09-21,91
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7994,8,B3,92-25 GETTYSBURG STREET,11426,2,0,2,2542.0,1462.0,1935,1,B3,555000.0,2016-12-22,81
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7996,20,B1,237-23 FAIRBURY AVENUE,11426,2,0,2,2642.0,1490.0,1940,1,B1,580000.0,2016-11-08,76
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,7996,22,B1,237-17 FAIRBURY AVENUE,11426,2,0,2,2642.0,1656.0,1940,1,B1,612000.0,2016-11-01,76
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8000,3,S2,237-35 JAMAICA AVE,11426,2,1,3,2622.0,2960.0,1928,1,S2,495000.0,2016-09-12,88
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8556,1,B2,80-40 COMMONWEALTH BLVD,11426,2,0,2,4782.0,2300.0,1955,1,B2,840000.0,2016-09-13,61
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8607,203,B1,84-34 LITTLE NECK PARKWAY,11001,2,0,2,3597.0,1750.0,1950,1,B1,538125.0,2016-12-19,66
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8621,28,B9,85-56 LITTLE NECK PARKWAY,11001,2,0,2,2142.0,1648.0,1950,1,B9,445000.0,2016-12-27,66
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8628,65,B1,86-08 247TH   STREET,11426,2,0,2,5000.0,1920.0,1965,1,B1,888000.0,2017-07-12,52
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8635,21,B3,86-05 253RD   STREET,11426,2,0,2,3500.0,1485.0,1935,1,B3,605000.0,2016-12-19,81
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8639,86,B3,248-31 88TH   ROAD,11426,2,0,2,4110.0,1442.0,1925,1,B3,539000.0,2016-11-21,91
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8650,27,B1,87-62 LITTLE NECK PARKWAY,11001,2,0,2,3596.0,1666.0,1950,1,B1,550000.0,2017-02-21,67
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8650,35,B2,87-76 LITTLE NECK PARKWAY,11001,2,0,2,2479.0,1645.0,1945,1,B2,475000.0,2016-12-23,71
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8660,18,B3,91-07 246TH STREET,11426,2,0,2,2700.0,1656.0,1925,1,B3,433000.0,2017-02-17,92
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8660,18,B3,91-07 246TH   STREET,11426,2,0,2,2700.0,1656.0,1925,1,B3,360000.0,2016-09-08,91
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8664,22,B3,248-30 89TH   AVENUE,11426,2,0,2,2700.0,1460.0,1925,1,B3,630000.0,2016-09-09,91
4,BELLEROSE,02 TWO FAMILY DWELLINGS                    ,1,8666,18,B3,88-37 249TH   STREET,11426,2,0,2,3000.0,1490.0,1920,1,B3,607500.0,2017-04-28,97
4,BELLEROSE,03 THREE FAMILY DWELLINGS                  ,1,8004,227,C0,92-11 241ST   STREET,11426,3,0,3,2725.0,3166.0,1965,1,C0,845000.0,2017-06-06,52
4,BELLEROSE,03 THREE FAMILY DWELLINGS                  ,1,8006,139,C0,92-11 242 STREET,11426,3,0,3,2125.0,2698.0,1965,1,C0,837250.0,2017-08-08,52
4,BELLEROSE,03 THREE FAMILY DWELLINGS                  ,1,8006,139,C0,92-11 242 STREET,11426,3,0,3,2125.0,2698.0,1965,1,C0,625000.0,2017-03-16,52
4,BELLEROSE,03 THREE FAMILY DWELLINGS                  ,1,8006,141,C0,92-07 242 STREET,11426,3,0,3,3344.0,2698.0,1965,1,C0,650000.0,2017-03-16,52
4,BELLEROSE,07 RENTALS - WALKUP APARTMENTS             ,2A,8006,140,C3,92-09 242 STREET,11426,4,0,4,2125.0,3531.0,1965,2,C3,625000.0,2017-03-16,52
4,BELLEROSE,21 OFFICE BUILDINGS                        ,4,7986,53,O5,238-21 BRADDOCK AVENUE,11426,0,1,1,2548.0,2880.0,1931,4,O5,749000.0,2016-09-23,85
4,BELLEROSE,22 STORE BUILDINGS                         ,4,7987,52,K1,239-21 BRADDOCK AVENUE,11426,0,1,1,7900.0,1300.0,1920,4,K1,1050000.0,2017-03-07,97
4,BELLEROSE,22 STORE BUILDINGS                         ,4,7989,2,K1,241-23 BRADDOCK AVENUE,11426,0,1,1,1616.0,960.0,1930,4,K1,330000.0,2016-09-16,86
4,BELLEROSE,29 COMMERCIAL GARAGES                      ,4,7909,1,G4,241-15 HILLSIDE AVENUE,11426,0,1,1,10000.0,2745.0,1957,4,G4,2300000.0,2016-11-16,59
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,6638,47,A2,139-01 COOLIDGE AVENUE,11435,1,0,1,4558.0,1480.0,1935,1,A2,700000.0,2017-06-23,82
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,6639,31,A1,144-08 GRAND CENTRAL PARKWA,11435,1,0,1,4300.0,1700.0,1940,1,A1,720000.0,2016-11-03,76
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,6695,40,A1,144-28 GRAND CENTRAL PARKWA,11435,1,0,1,4000.0,1800.0,1940,1,A1,670000.0,2016-10-31,76
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,6695,46,A1,144-40 GRAND CENTRAL PKWY,11435,1,0,1,3900.0,1428.0,1940,1,A1,800000.0,2017-07-18,77
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,6695,69,A2,83-16 SMEDLEY STREET,11435,1,0,1,5000.0,1500.0,1960,1,A2,850000.0,2017-07-27,57
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,6695,84,A1,144-25 COOLIDGE AVENUE,11435,1,0,1,4000.0,1900.0,1940,1,A1,900000.0,2017-03-16,77
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,6696,6,A2,147-44 GRND CNTRL PKWY SR S,11435,1,0,1,4000.0,1544.0,1960,1,A2,772000.0,2017-01-09,57
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,6696,48,A5,147-41 COOLIDGE AVENUE,11435,1,0,1,1942.0,1216.0,1920,1,A5,590000.0,2017-01-23,97
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9671,252,A1,139-12 COOLIDGE AVENUE,11435,1,1,1,5000.0,2016.0,1937,1,A1,865000.0,2017-04-05,80
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9708,30,A1,139-52 86TH   ROAD,11435,1,0,1,3000.0,1767.0,1920,1,A1,630000.0,2017-05-12,97
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9709,19,A1,139-30 86TH   AVENUE,11435,1,0,1,2200.0,1328.0,1920,1,A1,640000.0,2017-06-12,97
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9715,116,A5,139-32 PERSHING  CRESCENT,11435,1,0,1,2500.0,1278.0,1940,1,A5,670000.0,2016-09-12,76
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9715,179,A1,142-20 PERSHING CRESCENT,11435,1,0,1,4000.0,1532.0,1940,1,A1,680000.0,2017-06-28,77
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9721,251,A1,142-07 HOOVER AVENUE,11435,1,0,1,8000.0,2125.0,1930,1,A1,1200000.0,2017-08-10,87
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9722,19,A1,86-02 144TH   STREET,11435,1,0,1,2500.0,1312.0,1920,1,A1,566000.0,2016-12-17,96
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9723,127,A2,144-09 85TH AVENUE,11435,1,0,1,4369.0,1041.0,1935,1,A2,490000.0,2017-04-20,82
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9724,55,A2,85-48 148TH STREET,11435,1,0,1,4000.0,1800.0,1945,1,A2,740000.0,2016-09-23,71
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9725,4,A2,148-08 86TH AVENUE,11435,1,0,1,4000.0,1261.0,1930,1,A2,110000.0,2017-02-14,87
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9725,33,A1,86-16 150TH STREET,11435,1,0,1,4500.0,2026.0,1910,1,A1,990500.0,2017-07-26,107
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9725,53,A1,148-23 87 AVENUE,11435,1,0,1,4000.0,1779.0,1920,1,A1,460000.0,2017-01-27,97
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9732,113,A1,148-19 85TH AVENUE,11435,1,0,1,3000.0,1936.0,1935,1,A1,935000.0,2017-06-06,82
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9737,152,A1,143-15 84TH   ROAD,11435,1,0,1,4520.0,1796.0,1935,1,A1,820000.0,2017-06-15,82
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9739,134,A1,83-34 SMEDLEY STREET,11435,1,0,1,3800.0,1584.0,1940,1,A1,304000.0,2016-10-10,76
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9742,126,A1,147-42 HOOVER AVENUE,11435,1,0,1,2640.0,1120.0,1940,1,A1,315000.0,2017-05-01,77
4,BRIARWOOD,01 ONE FAMILY DWELLINGS                    ,1,9743,120,A1,147-28 COOLIDGE AVE,11435,1,0,1,2300.0,1280.0,1925,1,A1,575000.0,2016-11-11,91
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,6636,39,B1,135-41 COOLIDGE AVENUE,11435,2,0,2,870.0,2965.0,2009,1,B1,940000.0,2017-07-27,8
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9708,16,B3,139-22 86 ROAD,11435,2,0,2,3000.0,2040.0,1920,1,B3,770000.0,2016-10-31,96
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9708,37,B3,139-68 86 ROAD,11435,2,0,2,5700.0,2024.0,1920,1,B3,900000.0,2017-06-30,97
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9708,49,B2,86-40 143RD STREET,11435,2,0,2,2317.0,2024.0,1920,1,B2,805000.0,2017-03-07,97
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9722,5,B3,143-10 85TH   DRIVE,11435,2,0,2,2000.0,1540.0,1935,1,B3,535000.0,2017-04-04,82
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9730,63,B1,85-67 149TH   STREET,11435,2,0,2,5495.0,2834.0,1925,1,B1,875000.0,2016-11-17,91
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9731,1,B1,85-05 148TH   STREET,11435,2,0,2,4800.0,4117.0,1965,1,B1,1350000.0,2017-03-21,52
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9731,24,B3,14915 85TH ROAD,11435,2,0,2,4830.0,2496.0,1960,1,B3,960000.0,2017-01-12,57
4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9743,135,B3,147-64 COOLIDGE AVE,11435,2,0,2,2300.0,1280.0,1925,1,B3,635000.0,2017-06-02,92
4,BRIARWOOD,03 THREE FAMILY DWELLINGS                  ,1,6696,13,C0,147-56 GRAND CENTRAL PKWY,11435,3,0,3,2000.0,2000.0,1970,1,C0,900000.0,2016-09-19,46
4,BRIARWOOD,03 THREE FAMILY DWELLINGS                  ,1,9669,119,C0,81-06 138TH STREET,11435,3,0,3,2548.0,3750.0,1996,1,C0,1050000.0,2016-10-11,20
4,BRIARWOOD,03 THREE FAMILY DWELLINGS                  ,1,9669,128,C0,135-33 82ND   AVENUE,11435,3,0,3,1940.0,3135.0,1970,1,C0,1300000.0,2017-06-28,47
4,BRIARWOOD,03 THREE FAMILY DWELLINGS                  ,1,9715,161,C0,141-40 PERSHING CRESCENT,11435,3,0,3,2100.0,3076.0,1975,1,C0,1090000.0,2017-01-17,42
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15304,3,A2,325 BERT ROAD,11693,1,0,1,14807.0,1529.0,1920,1,A2,371480.0,2016-10-06,96
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15308,29,A1,813 SHAD CREEK ROAD,11693,1,0,1,2589.0,1260.0,1930,1,A1,205000.0,2017-08-10,87
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15316,28,A2,12 WEST 11TH   ROAD,11693,1,0,1,2500.0,784.0,1920,1,A2,324500.0,2017-07-06,97
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15316,53,A2,23 WEST 12TH   ROAD,11693,1,0,1,2500.0,758.0,1930,1,A2,360000.0,2016-10-07,86
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15317,33,A1,10 WEST 12TH   ROAD,11693,1,0,1,2500.0,1200.0,1910,1,A1,356420.0,2017-01-11,107
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15317,35,A1,12-01 CROSSBAY BOULEVARD,11693,1,0,1,2575.0,1485.0,1920,1,A1,138100.0,2017-06-13,97
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15317,44,A1,1215 CROSSBAY BLVD,11693,1,0,1,2500.0,2062.0,1920,1,A1,475000.0,2016-12-01,96
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15317,49,A1,11 WEST 13TH ROAD,11693,1,0,1,2500.0,1200.0,1925,1,A1,35898.0,2017-04-02,92
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15317,52,A2,15 WEST 13TH ROAD,11693,1,0,1,2500.0,720.0,1915,1,A2,275000.0,2017-07-26,102
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15317,67,A2,37 WEST 13TH   ROAD,11693,1,0,1,2500.0,1040.0,1925,1,A2,255958.0,2016-10-06,91
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15318,20,A2,26 WEST 13TH ROAD,11693,1,0,1,2500.0,654.0,1910,1,A2,130000.0,2017-02-24,107
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15318,35,A1,13-07 CROSS BAY BLVD.,11693,1,0,1,2500.0,1058.0,1920,1,A1,397000.0,2017-06-27,97
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15319,54,A2,27 WEST 15TH ROAD,11693,1,0,1,2600.0,1100.0,1920,1,A2,290000.0,2017-03-09,97
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15321,2,A2,64 WEST 16 ROAD,11693,1,0,1,2500.0,507.0,1925,1,A2,325000.0,2017-08-25,92
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15321,27,A2,24 WEST 16  ROAD,11693,1,0,1,2500.0,804.0,1925,1,A2,282000.0,2017-06-15,92
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15321,39,A2,1605 CROSSBAY BLVD,11693,1,0,1,5000.0,1134.0,1920,1,A2,365000.0,2016-12-27,96
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15321,56,A2,19 WEST 17TH ROAD,11693,1,0,1,2500.0,895.0,1930,1,A2,175000.0,2017-03-28,87
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15376,35,A1,322 CROSS BAY BOULEVARD,11693,1,0,1,5142.0,1520.0,1930,1,A1,549000.0,2017-01-30,87
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15400,40,A2,540 CROSS BAY BOULEVARD,11693,1,0,1,2623.0,640.0,1920,1,A2,223250.0,2016-10-26,96
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15453,11,A2,10 NOEL ROAD,11693,1,0,1,2500.0,1137.0,1925,1,A2,350000.0,2017-05-23,92
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15454,13,A2,122 EAST 6TH ROAD,11693,1,0,1,2450.0,1140.0,1920,1,A2,338000.0,2016-11-29,96
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15454,30,A2,103 EAST 7TH   ROAD,11693,1,0,1,2707.0,768.0,1920,1,A2,138000.0,2017-05-30,97
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15456,18,A1,118 NOEL ROAD,11693,1,0,1,2500.0,1091.0,1940,1,A1,350000.0,2017-04-06,77
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15457,5,A2,208 EAST 6TH   ROAD,11693,1,0,1,2331.0,1080.0,1925,1,A2,285000.0,2017-06-08,92
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15461,23,A1,23 EAST 10TH ROAD,11693,1,0,1,5000.0,1600.0,1930,1,A1,725000.0,2017-05-04,87
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15461,30,A2,13 EAST 10TH   ROAD,11693,1,0,1,2750.0,1332.0,1935,1,A2,318907.0,2016-09-16,81
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15477,22,A2,1204 CROSS BAY BOULEVARD,11693,1,0,1,4924.0,768.0,1920,1,A2,245000.0,2016-11-30,96
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15479,1,A2,1438 CROSS BAY BLVD.,11693,1,0,1,2410.0,1078.0,1930,1,A2,370000.0,2016-10-13,86
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15479,15,A1,14-16 CROSS BAY BOULEVARD,11693,1,0,1,4884.0,1412.0,1915,1,A1,189972.0,2016-10-27,101
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS                    ,1,15500,23,A1,10-16 CHURCH ROAD,11693,1,0,1,7067.0,648.0,1940,1,A1,110000.0,2017-03-30,77
4,BROAD CHANNEL,02 TWO FAMILY DWELLINGS                    ,1,15318,2,B2,50 W 13TH ROAD,11693,2,0,2,7500.0,1341.0,1920,1,B2,700000.0,2017-02-28,97
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11280,26,A5,21621 115TH TERRACE,11411,1,0,1,1008.0,864.0,1940,1,A5,340000.0,2016-09-08,76
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11280,38,A5,216-04 115TH COURT,11411,1,0,1,1344.0,864.0,1940,1,A5,350000.0,2017-08-11,77
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11280,91,A5,115-08 217TH   STREET,11411,1,0,1,2200.0,1554.0,1940,1,A5,355000.0,2017-08-21,77
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11281,9,A1,11551 217TH STREET,11411,1,0,1,2742.0,1778.0,1925,1,A1,470000.0,2017-02-10,92
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11281,14,A1,115-37 217TH STREET,11411,1,0,1,2742.0,1454.0,1925,1,A1,523000.0,2017-04-03,92
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11285,34,A2,22102 115TH AVENUE,11411,1,0,1,3400.0,1298.0,1945,1,A2,430000.0,2017-02-15,72
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11285,52,A1,115-34 222ND   STREET,11411,1,0,1,4000.0,1250.0,1940,1,A1,550000.0,2017-08-01,77
